Match point|ULAN concat|Wikidata concat|VIAF concat|LC concat|Name|Label|Birth date|Death date|Ancestry/Heritage|Indexes|Description|Watsonline|Watsonline URL|Met Collection|Met Collection URL|Wikipedia|Wikipedia URL|Art Asia America|AAA URL
AAPI-0827|||||Uyeno, Sekishun Masuzo|Sekishun Masuzo Uyeno|1892||Japanese||painter|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Uyeno,%20Sekishun%20Masuzo%22%20or%20%22Sekishun%20Masuzo%20Uyeno%22&searchscope=1&SORT=A||||||
AAPI-1069||Q20736555|||Vadera, Jaret|Jaret Vadera|1976||Filipino/a/x;Indian||interdisciplinary artist|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Vadera, Jaret""%20or%20""Jaret Vadera""&searchscope=1&SORT=A"|||Wikipedia|https://en.wikipedia.org/wiki/Jaret_Vadera||
AAPI-0828|||||Vallangca, Roberto|Roberto Vallangca|1907|1979|Filipino/a/x||illustrator;painter|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Vallangca,%20Roberto%22%20or%20%22Roberto%20Vallangca%22&searchscope=1&SORT=A||||||
AAPI-0829|500065392|Q6524303|96130397|nr00021264|Valledor, Leo|Leo Valledor|1936|1989|Filipino/a/x||painter|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Valledor%2C+Leo%22%20or%20%22Leo%20Valledor%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/Leo_Valledor||
AAPI-0658|500350807|Q16081798|||Villa, Carlos|Carlos Villa|1936|2013|Filipino/a/x||draftsperson;painter;performance artist;sculptor|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Villa%2C+Carlos%22%20or%20%22Carlos%20Villa%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/Carlos_Villa||
AAPI-0660|500125694|Q5006342|20478938|n50058594|Wang, C. C.|C. C. Wang|1907|2003|Chinese||ink artist/calligrapher;painter|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Wang%2C+C.%20C.%22%20or%20%22C.%20C.%20Wang%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/C._C._Wang|artasiamerica|http://artasiamerica.org/artist/detail/91
AAPI-0663||Q22086159|2282884|no2008091818|Wang, Ming|Ming Wang|1921|2016|Chinese||painter|Watsonline|https://library.metmuseum.org/search~S1/X?SEARCH=(%22Wang%2C%20Ming%2C%201921-%22)%20or%20(ming%20and%20wang%20and%20findlay)&searchscope=1&SORT=R||||||
AAPI-1073|||||Wang, Po Shu|Po Shu Wang|||Hongkonger||sculptor|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Wang, Po Shu""%20or%20""Po Shu Wang""&searchscope=1&SORT=A"||||||
AAPI-0664|||||Wang, Shu-Ju|Shu-Ju Wang|||Taiwanese||book/paper/zine artist;installation artist;painter|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Wang%2C+Shu-Ju%22%20or%20%22Shu-Ju%20Wang%22&searchscope=1||||||
AAPI-1263|||||Wang, Xu|Xu Wang|1949||Chinese||sculptor;installation artist;time-based media artist|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Wang+Xu%22+and+%22newphoto%22&searchscope=1||||||
AAPI-0666||Q111490819|||Wangshui|Wangshui|1986||Chinese||installation artist;sculptor;time-based media artist|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Wangshui%22%20or%20%22%20Wangshui%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/WangShui||
AAPI-0667|500067980|Q16105004|96152054|n83005307|Warashina, Patti|Patti Warashina|1940||Japanese||ceramicist / potter;sculptor|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Warashina%2C+Patti%22%20or%20%22Patti%20Warashina%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/Patti_Warashina||
AAPI-1264|500356399|Q7402507|71351276|nr2006006862|Wasim, Saira|Saira Wasim|1975||Pakistani||painter|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Wasim, Saira""%20or%20""Saira Wasim""&searchscope=1&SORT=A"|||Wikipedia|https://en.wikipedia.org/wiki/Saira_Wasim||
AAPI-0668||Q111253823|||Watanabe Spiller, Micki|Micki Watanabe Spiller|1968||Japanese||sculptor;book/paper/zine artist|Watsonline|https://library.metmuseum.org/search~S1/X?SEARCH=(Micki%20watanabe)&searchscope=1&SORT=R|||||artasiamerica|http://artasiamerica.org/artist/detail/130
AAPI-0830|||||Watanabe, Torajiro|Torajiro Watanabe|1886|1975|Japanese||painter;sculptor|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Watanabe,%20Torajiro%22%20or%20%22Torajiro%20Watanabe%22&searchscope=1&SORT=A||||||
AAPI-0831||Q108553884|||Weakland, Anna Wu|Anna Wu Weakland|1924|2014|Chinese||painter;ink artist/calligrapher|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Weakland%2C+Anna%20Wu%22%20or%20%22Anna%20Wu%20Weakland%22&searchscope=1||||||
AAPI-0978||Q113138342|67162365718125460759||Jason Wee|Jason Wee|1979||Singaporean||photographer;installation artist|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Wee, Jason""%20or%20""Jason Wee""&searchscope=1&SORT=A"||||||
AAPI-1268|||||Wei, Jia|Jia Wei|1957||Chinese||ink artist/calligrapher;painter;printmaker|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Wei%2C+Jia%2C+1957-%22&searchscope=1||||||
AAPI-0670||Q102353877|||Whang, Taehee|Taehee Whang|||Korean||interdisciplinary artist|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=Jenifer+AND+Wofford&searchscope=1||||||
AAPI-0671||Q21070477|315601162|no2015047993|Wofford, Jenifer K.|Jenifer K. Wofford|||Filipino/a/x||illustrator;muralist|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Wong%2C+Charles%22%20or%20%22Charles%20Wong%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/Jenifer_K._Wofford||
AAPI-1265|||||Wong, Anna X. L.|Anna X. L. Wong|1948||Chinese|||Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Wong, Anna X. L.""%20or%20""Anna X. L. Wong""&searchscope=1&SORT=A"||||||
AAPI-0832||Q107965658|||Wong, Charles|Charles Wong|1922||Chinese||photographer|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Wong%2C+Charles%22%20or%20%22Charles%20Wong%22&searchscope=1||||||
AAPI-1066|||||Wong, Diana Shui-Iu|Diana Shui-Iu Wong|1940||Hongkonger||painter|Watsonline|https://library.metmuseum.org/search~S1/X?SEARCH=(Diana%20Shui-Iu%20Wong)&searchscope=1&SORT=R||||||
AAPI-0672||Q19841038|||Wong, Flo Oy|Flo Oy Wong|1938||Chinese||mixed-media artist|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Wong%2C+Flo%20Oy%22%20or%20%22Flo%20Oy%20Wong%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/Flo_Oy_Wong||
AAPI-0674||Q6121365|112596452|n50064318|Wong, Jade Snow|Jade Snow Wong|1922|2006|Chinese||ceramicist / potter|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Wong%2C+Jade%20Snow%22%20or%20%22Jade%20Snow%20Wong%22&searchscope=1|Met Collection|https://www.metmuseum.org/art/collection/search?q=%22Snow+Jade+Wong%22|Wikipedia|https://en.wikipedia.org/wiki/Jade_Snow_Wong||
AAPI-0675||Q110638051|||Wong, Katarina|Katarina Wong|1966||Chinese||installation artist|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Wong%2C+Katarina%22%20or%20%22Katarina%20Wong%22&searchscope=1|||||artasiamerica|http://artasiamerica.org/artist/detail/56
AAPI-0833|||||Wong, Lui-sang|Lui-sang Wong|1928|2011|Chinese||painter;ink artist/calligrapher|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Wong,%20Lui-sang%22%20or%20%22Lui-sang%20Wong%22&searchscope=1&SORT=A||||||
AAPI-0677|500043254|Q1522057|32809108|n87920430|Wong, Martin|Martin Wong|1946|1999|Chinese||painter|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Wong%2C+Martin%22%20or%20%22Martin%20Wong%22&searchscope=1|Met Collection|https://www.metmuseum.org/art/collection/search?q=%22Martin+Wong%22|Wikipedia|https://en.wikipedia.org/wiki/Martin_Wong |artasiamerica|http://artasiamerica.org/artist/detail/212
AAPI-0678|500487448|Q70018807|1154921292463591854||Wong, Matthew|Matthew Wong|1984|2019|Hongkonger;Chinese||painter|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Wong%2C+Matthew%22%20or%20%22Matthew%20Wong%22&searchscope=1|Met Collection|https://www.metmuseum.org/art/collection/search?q=Matthew+Wong|Wikipedia|https://en.wikipedia.org/wiki/Matthew_Wong||
AAPI-0948|||||Wong, Maureen|Maureen Wong|1962||Chinese||sculptor|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Wong, Maureen""%20or%20""Maureen Wong""&searchscope=1&SORT=A"||||||
AAPI-0834|||||Wong, Nanying Stella|Nanying Stella Wong|1914|2002|Chinese||mixed-media artist;painter|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Wong%2C+Nanying%20Stella%22%20or%20%22Nanying%20Stella%20Wong%22&searchscope=1||||||
AAPI-0680|500350955|Q7154466|4909150325584010090001||Wong, Paul|Paul K. Wong|1954||Chinese||multimedia artist;performance artist;time-based media artist|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Wong,%20Paul%20K.%22%20or%20%22Paul%20K.%20Wong%22&searchscope=1&SORT=A|||Wikipedia|https://en.wikipedia.org/wiki/Paul_Wong_(artist)|artasiamerica|http://artasiamerica.org/artist/detail/23
AAPI-1106|||||Wong, Roberta|Roberta Wong|1953||Chinese||conceptual artist|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Wong, Roberta May""%20or%20""Roberta May Wong""&searchscope=1&SORT=A"||||||
AAPI-1173|500330308|Q113139030|||Wong, Su-en|Su-en Wong|1973||Singaporean||painter;draftsperson|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Wong, Su-en""%20or%20""Su-en Wong""&searchscope=1&SORT=A"||||||
AAPI-0682|500100508|Q111442313|||Wong, Tony|Tony W. H. Wong|1948|2012|Chinese;Hongkonger||painter|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Wong,%20Tony%20W.%20H.%22%20or%20%22Tony%20W.%20H.%20Wong%22&searchscope=1&SORT=A|||||artasiamerica|http://artasiamerica.org/artist/detail/132
AAPI-0683|500119115|Q3546382|96562904|n96054918|Wong, Tyrus|Tyrus  Wong|1910|2016|Chinese||ink artist/calligrapher;ceramicist / potter;designer;illustrator;muralist;painter;printmaker;time-based media artist|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Wong%2C+Tyrus%20%22%20or%20%22Tyrus%20Wong%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/Tyrus_Wong||
AAPI-0949|||||Wong, Virgil|Virgil Wong||||||Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Wong, Virgil""%20or%20""Virgil Wong""&searchscope=1&SORT=A"||||||
AAPI-1097||Q115023028|24753656|n85807363|Woo, Catherine Yi-yu Cho|Catherine Yi-yu Cho Woo|1934||Chinese||painter|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Woo, Catherine Yi-yu Cho""%20or%20""Catherine Yi-yu Cho Woo""&searchscope=1&SORT=A"||||||
AAPI-0835||Q111592018|||Woo, Gary|Gary Woo|1925|2006|Chinese||painter|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Woo%2C+Gary%22%20or%20%22Gary%20Woo%22&searchscope=1||||||
AAPI-0685||Q7429078|305857146|no2013130599|Woolfalk, Saya|Saya Wookfalk|1979||Japanese|Index of African American Artists|multimedia artist|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Woolfalk,%20Saya%22%20or%20%22Saya%20Woolfalk%22&searchscope=1&SORT=A|||Wikipedia|https://en.wikipedia.org/wiki/Saya_Woolfalk||
AAPI-0688|500330314|Q8044315|71693530|no2004092546|Xie, Xiaoze|Xiaoze Xie|1966||Chinese||painter;ink artist/calligrapher|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Xie%2C+Xiaoze%22%20or%20%22Xiaoze%20Xie%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/Xiaoze_Xie||
AAPI-0690|500125592|Q1932124|55813847|n92100289|Xu, Bing|Bing Xu|1955||Chinese||ink artist/calligrapher;installation artist;printmaker|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Xu%2C+Bing%22+or+%22Bing+Xu%22+or+%22Xu+Bing%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/Xu_Bing|artasiamerica|http://artasiamerica.org/artist/detail/133
AAPI-0914||Q94538492|20940129|n78025252|Yamada, Shige|Shige Yamada|1933||Japanese;Hawaiian (Kamaʻāina)||sculptor|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Yamada, Shige""%20or%20""Shige Yamada""&searchscope=1&SORT=A"||||||
AAPI-1266|500285771|Q3508827|27884100|n88600047|Hiro Yamagata|Hiro Yamagata|1948||Japanese||painter|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Yamagata, Hiro""%20or%20""Hiro Yamagata""&searchscope=1&SORT=A"|||Wikipedia|https://en.wikipedia.org/wiki/Hiro_Yamagata_(artist)||
AAPI-0692|500334876|Q28924569|73752560|nr96017801|Yamamoto, Lynne|Lynne Yamamoto|1961||Japanese;Hawaiian (Kamaʻāina)||installation artist;sculptor|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Yamamoto%2C+Lynne%22%20or%20%22Lynne%20Yamamoto%22&searchscope=1|Met Collection|https://www.metmuseum.org/art/collection/search?q=Lynne+Yamamoto&searchField=ArtistCulture|Wikipedia|https://en.wikipedia.org/wiki/Lynne_Yamamoto ||
AAPI-0837||Q110830960|||Yamamoto, Noriko|Noriko Yamamoto|1929||Japanese;Hawaiian (Kamaʻāina)||painter;printmaker|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Yamamoto%2C+Noriko%22%20or%20%22Noriko%20Yamamoto%22&searchscope=1||||||
AAPI-0694|500052121|Q15454463|85819553||Yamamoto, Taro|Taro Yamamoto|1919|1994|Japanese||painter|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Yamamoto%2C+Taro%22%20or%20%22Taro%20Yamamoto%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/Taro_Yamamoto_(artist)||
AAPI-0695||Q7795370|||Yamamoto, Thomas|Thomas Yamamoto|1917|2004|Japanese||painter;printmaker|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Yamamoto, Thomas""%20or%20""Thomas Yamamoto""&searchscope=1&SORT=A"|||Wikipedia|https://en.wikipedia.org/wiki/Thomas_Yamamoto||
AAPI-0696|500330070|Q106262255|309813441||Yamaoka, Carrie|Carrie Yamaoka|1957||Japanese||painter;photographer;sculptor|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Yamaoka,%20Carrie%22%20or%20%22Carrie%20Yamaoka%22&searchscope=1&SORT=A||||||
AAPI-0697|||||Yamasaki, Jack Chikamichi|Jack Chikamichi Yamasaki|1904|1985|Japanese||painter;sculptor|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Yamasaki,%20Jack%20Chikamichi%22%20or%20%22Jack%20Chikamichi%20Yamasaki%22&searchscope=1&SORT=A||||||
AAPI-0915|||||Yamashiro, Jon Masuo|Jon Masuo Yamashiro|1963||Okinawan;Hawaiian (Kamaʻāina)||photographer|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Yamashiro, Jon Masuo""%20or%20""Jon Masuo Yamashiro""&searchscope=1&SORT=A"||||||
AAPI-1267|||||Yan, Lin|Lin Yan|1961||Chinese||painter;sculptor|Watsonline|https://library.metmuseum.org/search~S1/X?SEARCH=(%22lin%20yan%22)&searchscope=1&SORT=R||||||
AAPI-1269|500114681|Q11534312|266992232|no99077373|Yanagi, Yukinori|Yukinori Yanagi|1959||Japanese||installation artist|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Yanagi, Yukinori""%20or%20""Yukinori Yanagi""&searchscope=1&SORT=A"|||Wikipedia|https://en.wikipedia.org/wiki/Yukinori_Yanagi||
AAPI-0838|||||Yang, Chao-chen|Chao-chen Yang|1910|1969|Chinese||photographer|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Yang,%20Chao-chen%22%20or%20%22Chao-chen%20Yang%22&searchscope=1&SORT=A||||||
AAPI-0950|||||Yang, Chin Chih|Chin Chih Yang|||Taiwanese||multidisciplinary artist|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Yang, Chin Chih""%20or%20""Chin Chih Yang""&searchscope=1&SORT=A"||||||
AAPI-0700|500033971|Q59773482|92784244|nr96011907|Yang, John|John Yang|1933|2009|Chinese||architect;photographer|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Yang%2C+John%22%20or%20%22John%20Yang%22&searchscope=1|Met Collection|https://www.metmuseum.org/art/collection/search?q=%22John+Yang%22|Wikipedia|https://en.wikipedia.org/wiki/John_Yang_(photographer)||
AAPI-0839||Q109628772|||Yang, Ling-fu|Ling-fu Yang|1888|1978|Chinese||painter|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Yang%2C+Ling-fu%22%20or%20%22Ling-fu%20Yang%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/Yang_Ling-fu||
AAPI-1146|||||Yang, Romon Kimin (Rostarr)|Romon Kimin (Rostarr) Yang|1971||Korean||multidisciplinary artist;painter;muralist;time-based media artist|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=rostarr&searchscope=1||||||
AAPI-1270||Q56254225|306288674|no2018073291|Amy Yao|Amy Yao|1977||Chinese||sculptor;assemblage artist|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Yao, Amy""%20or%20""Amy Yao""&searchscope=1&SORT=A"|||Wikipedia|https://en.wikipedia.org/wiki/47_Canal||
AAPI-0701|||||Yap, Christine Wong|Christine Wong Yap|1977||Chinese||installation artist;printmaker|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Yap%2C+Christine%20Wong%22%20or%20%22Christine%20Wong%20Yap%22&searchscope=1||||||
AAPI-0702||Q16012129|28414768|n82056669|Yashima, Mitsu|Mitsu Yashima|1908|1988|Japanese||illustrator;painter|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Yashima%2C+Mitsu%22%20or%20%22Mitsu%20Yashima%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/Mitsu_Yashima||
AAPI-0703|500041099|Q7686513|108861782|n82056657|Yashima, Taro|Taro Yashima|1908|1994|Japanese||illustrator;painter|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Yashima%2C+Taro%22%20or%20%22Taro%20Yashima%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/Taro_Yashima||
AAPI-1104||Q21550457|19630481|nr2004027624|Yasuda, Kim|Kim Yasuda|1960||Japanese||installation artist;sculptor|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Yasuda, Kim""%20or%20""Kim Yasuda""&searchscope=1&SORT=A"|||Wikipedia|https://en.wikipedia.org/wiki/Kim_Yasuda||
AAPI-0704||Q108170360||no2009103934|Yeh, C. Spencer|C. Spencer Yeh|1975||Taiwanese||interdisciplinary artist;performance artist|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Yeh%2C+C.%20Spencer%22%20or%20%22C.%20Spencer%20Yeh%22&searchscope=1||||||
AAPI-0705|500237545|Q6548577|107376954|no2010017202|Yeh, Lily|Lily Yeh|1941||Chinese;Taiwanese||painter|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Yeh%2C+Lily%22%20or%20%22Lily%20Yeh%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/Lily_Yeh|artasiamerica|http://artasiamerica.org/artist/detail/35
AAPI-1327||Q29048059||no2022117702|Debra Yepa-Pappan|Debra Yepa-Pappan|1971||Korean|"Index of Indigenous and Native American Artists
"|mixed-media artist;photographer;printmaker|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Yepa-Pappan,%20Debra%22%20or%20%22Debra%20Yepa-Pappan%22&searchscope=1&SORT=A|||Wikipedia|https://en.wikipedia.org/wiki/Debra_Yepa-Pappan||
AAPI-0706|500463809|Q20880943|59145003686461340632|no2017013506|Yi, Anicka|Anicka Yi|1971||Korean||conceptual artist|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Yi,%20Anika%22%20or%20%22Anika%20Yi%22&searchscope=1&SORT=A|||Wikipedia|https://en.wikipedia.org/wiki/Anicka_Yi||
AAPI-1271|||||Yim, Mie|Mie Yim|1963||Korean||painter|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Yim, Mie""%20or%20""Mie Yim""&searchscope=1&SORT=A"||||||
AAPI-0842|||||Yip, Richard D.|Richard D. Yip|1919|1981|Chinese||painter|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Yip,%20Richard%20D.%22%20or%20%22Richard%20D.%20Yip%22&searchscope=1&SORT=A||||||
AAPI-0709||Q111532416|||Yoda, Toshihisa|Toshihisa Yoda|1940||Japanese||draftsperson;installation artist;painter|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Yoda%2C+Toshihisa%22%20or%20%22Toshihisa%20Yoda%22&searchscope=1||||||
AAPI-0710||Q110804374|||Yoda, Yoichiro|Yoichiro Yoda|1972||Japanese||painter|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Yoda%2C+Yoichiro%22%20or%20%22Yoichiro%20Yoda%22&searchscope=1||||||
AAPI-0711|500116656|Q4978502|2046029|no94032497|Yonemoto, Bruce|Bruce Yonemoto|1949||Japanese||installation artist;multimedia artist;photographer;time-based media artist|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Yonemoto%2C+Bruce%22%20or%20%22Bruce%20Yonemoto%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/Bruce_and_Norman_Yonemoto||
